ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
aca,Achagua,,4.38649,-72.2005,acha1250,aca
xua,Alu Kurumba,,11.3456,76.7995,aluk1238,xua
pbg,Añun,,10.8427,-71.8399,para1316,pbg
tkp,Anuta,,-12.2766,168.822,tiko1237,tkp
apu,Apurinã,,-8.21692,-66.7714,apur1254,apu
ard,Arabana,,-28.705,135.449,arab1267,ard
arh,Arhuaco,,10.7018,-73.6363,arhu1242,arh
kwi,Awa-Cuaiquer,,1.21652,-78.3401,awac1239,kwi
bfd,Bafut,,6.14153,10.1194,bafu1246,bfd
bmi,Bagirmi,,11.52392,14.769495,bagi1246,bmi
bsn,Barasana,,0.02193,-70.808,bara1380,bsn
bae,Bare,,1.91649,-66.828,bare1276,bae
eus,Basque,,43.2787,-1.31622,basq1248,eus
brg,Baure,,-13.61,-63.68,baur1253,brg
bel,Belarusan,,53.2307,25.6038,bela1254,bel
gax,Borana-Arsi-Guji Oromo,,1.05676,37.882,bora1271,gax
bos,Bosnian,,43.859,17.046,bosn1245,bos
brh,Brahui,,29.04,66.56,brah1256,brh
bul,Bulgarian,,43.3646,25.047,bulg1262,bul
mya,Burmese,,20.7926,93.9665,nucl1310,mya
bsk,Burushaski,,36.2161,74.8236,buru1296,bsk
ram,Canela,,-6.10712,-45.1299,cane1242,ram
cbc,Carapana,,0.06168,-69.6465,cara1272,cbc
tzm,Central Atlas Tamazight,,32.7415,-2.40872,cent2194,tzm
knc,Central Kanuri,,11.8,13.13,cent2050,knc
khm,Central Khmer,,12.0515,105.015,cent1989,khm
mam,Central Mam,,14.8034,-91.7231,mamm1241,mam
esu,Central Yupik,,60.3062,-161.486,cent2127,esu
mig,Chalcatongo Mixtec,,17.046881,-97.622482,sanm1295,mig
cde,Chenchu,,15.8787,79.2534,chen1255,cde
cap,Chipaya,,-18.73951,-67.89633,chip1262,cap
ckt,Chukchi,,68.6436,170.045,chuk1273,ckt
hrv,Croatian,,45.555,15.982,croa1245,hrv
cub,Cubeo,,1.32382,-70.1939,cube1242,cub
ces,Czech,,49.873398,15.10437,czec1258,ces
des,Desano,,0.58157,-69.4955,desa1247,des
bvx,Dibole,,1.07773,17.2305,dibo1245,bvx
pci,Duruwa,,19.0534,82.4881,duru1236,pci
fud,East Futuna,,-14.278717,-178.137222,east2447,fud
mhr,Eastern Mari,,55.8307,48.405,east2328,mhr
mmw,Emae,,-17.052,168.399,emae1237,mmw
eng,English,,53.0,-1.0,stan1293,eng
myv,Erzya,,52.8548,45.3901,erzy1239,myv
ekk,Estonian,,58.55,25.82,esto1258,ekk
evn,Evenki,,61.972,94.689,even1259,evn
fin,Finnish,,64.7628,25.5577,finn1318,fin
enf,Forest Enets,,68.6,86.5,fore1265,enf
fra,French,,48.0,2.0,stan1290,fra
fut,Futuna-Aniwa,,-19.5303,170.215,futu1245,fut
cab,Garifuna,,15.3529,-86.9091,gari1256,cab
grt,Garo,,25.2954,90.462,garo1247,grt
kat,Georgian,,41.850397,43.78613,nucl1302,kat
deu,German,,48.649,12.4676,stan1295,deu
zen,Ghadamsi,,16.82,-16.1711,zena1248,zen
gni,Gooniyandi,,-18.4073,126.351,goon1238,gni
ell,Greek,,38.36,23.13,mode1248,ell
bsq,Greenlandic Inuktitut,,7.27501,-11.543,nucl1418,bsq
gug,Guarani,,-25.60551,-57.08816,para1311,gug
afb,Gulf Spoken Arabic,,30.17,47.5,gulf1241,afb
khk,Halh Mongolian,,48.32397,106.28874,halh1238,khk
hau,Hausa,,11.1513,8.7804,haus1257,hau
haw,Hawaiian,,19.6297,-155.43,hawa1245,haw
heb,Hebrew,,31.1056,35.0179,hebr1245,heb
qub,Huallaga Huánuco Quechua,,-9.57135,-75.594,hual1241,qub
hun,Hungarian,,46.9068585714,19.6555271429,hung1274,hun
isl,Icelandic,,63.4837,-19.0212,icel1247,isl
qvi,Imbabura Highland Quichua,,0.31776,-78.3729,imba1240,qvi
inp,Iñapari,,-12.46525,-69.30827,inap1242,inp
smn,Inari Saami,,69.4229,27.8658,inar1241,smn
ind,Indonesian,,-7.33458,109.716,indo1316,ind
ita,Italian,,43.0464,12.6489,ital1282,ita
otz,Ixtenco Otomi,,19.2146,-98.0272,ixte1237,otz
dyo,Jola-Fonyi,,12.75752,-15.7354766667,jola1263,dyo
ktz,Ju/'hoan,,-19.688,20.7673,juho1239,ktz
kab,Kabyle,,36.4103,4.76137,kaby1243,kab
xas,Kamas,,55.07,94.83,kama1351,xas
kan,Kannada,,13.5878,76.1198,nucl1305,kan
kpg,Kapingamarangi,,1.039166,154.797223,kapi1249,kpg
csb,Kashubian,,54.2996,18.6163,kash1274,csb
gyd,Kayardild,,-17.0695,139.489,kaya1319,gyd
ket,Ket,,63.7551,87.5466,kett1243,ket
kca,Khanty,,62.4308,66.1218,khan1273,kca
kha,Khasi,,24.977,91.9998,khas1269,kha
kio,Kiowa,,34.9403,-98.9042,kiow1266,kio
cku,Koasati,,30.4096,-92.709,koas1236,cku
kfa,Kodagu,,12.2443,75.9161,koda1255,kfa
koi,Komi-Permyak,,59.6602,54.7959,komi1269,koi
kpv,Komi-Zyrian,,64.0527,54.946,komi1268,kpv
kfc,Konda-Dora,,18.26754,82.93402,kond1295,kfc
kor,Korean,,37.54,126.98,kore1280,kor
coe,Koreguaje,,0.92316,-75.3475,kore1283,coe
gvc,Kotiria,,1.07554,-69.5705,guan1269,gvc
kff,Koya,,17.6772,81.2096,koya1251,kff
kgo,Krongo,,10.514,30.003,kron1241,kgo
nee,Kumak,,-20.4035,164.193,kuma1276,nee
kun,Kunama,,14.5879,37.5292,kuna1268,kun
kto,Kuot,,-3.06952,151.537,kuot1243,kto
kpc,Kurripako,,0.69618,-67.5028,curr1243,kpc
kxv,Kuvi,,18.8832,83.7552,kuvi1243,kxv
xwa,Kwaza,,-11.6667,-61.1833,kwaz1243,xwa
cle,Lealao Chinantec,,17.3162,-95.9265,leal1235,cle
lln,Lele,,9.158,15.81149,lele1276,lln
lww,Lewo,,-16.7612,168.334,lewo1242,lww
lez,Lezgi,,41.5157,47.8951,lezg1247,lez
arw,Lokono,,5.64295,-56.9243,araw1276,arw
dsb,Lower Sorbian,,51.6621,13.9407,lowe1385,dsb
lua,Luba-Kasai,,-5.72717,22.4422,luba1249,lua
lun,Lunda,,-11.1793,23.8662,lund1266,lun
mkd,Macedonian,,41.5957,21.7932,mace1250,mkd
myy,Macuna,,-0.14459,-70.0749,macu1260,myy
mbc,Macushi,,4.31861,-60.2209,macu1259,mbc
ayz,Mai Brat,,-1.3679,132.591,maib1239,ayz
mkz,Makalero,,-8.65843,126.507,maka1316,mkz
mal,Malayalam,,9.59208,76.7651,mala1464,mal
cmn,Mandarin Chinese,,40.0209,116.228,mand1415,cmn
mrv,Mangareva,,-23.1095,-134.97,mang1401,mrv
mns,Mansi,,64.4118,61.344,mans1258,mns
mri,Maori,,-38.2881,176.541,maor1246,mri
arn,Mapudungun,,-38.7392,-71.277,mapu1245,arn
mec,Mara,,-14.7927,134.865,mara1385,mec
mrc,Maricopa,,33.5123,-111.749,mari1440,mrc
vma,Martuyhunira,,-20.9294,116.607,mart1255,vma
mxe,Mele-Fila,,-17.6841,168.275,mele1250,mxe
moc,Mocoví,,-28.097,-60.4145,moco1246,moc
mdf,Moksha,,54.1855,42.6728,moks1248,mdf
muw,Mundari,,,,mund1339,muw
mur,Murle,,6.69756,33.988,murl1244,mur
hur,Musqueam,,49.250402,-122.443668,halk1245,hur
mwe,Mwera,,-9.75639,38.8762,mwer1248,mwe
mbj,Nadëb,,-1.24449,-66.3068,nade1244,mbj
cox,Nanti,,-12.1018,-72.3507,nant1250,cox
nav,Navajo,,36.33,-109.38,nava1243,nav
nde,Ndebele,,-20.2513,27.4096,nort2795,nde
njt,Ndyuka-Trio Pidgin,,2.94789,-56.0182,ndyu1241,njt
yrk,Nenets,,66.1775,71.0234,nene1249,yrk
nez,Nez Perce,,46.3073,-116.408,nezp1238,nez
nio,Nganasan,,73.1354,86.2106,ngan1291,nio
nlr,Ngarla,,-20.37356,118.82594,ngar1286,nlr
nge,Ngemba,,5.97864,10.1469,ngem1255,nge
niu,Niue,,-19.06,-169.86,niue1239,niu
niv,Nivkh,,52.59,140.681,gily1242,niv
mrq,North Marquesan,,-8.89412,-140.108,nort2845,mrq
sme,North Saami,,68.725,22.1113,nort2671,sme
emp,Northern Emberá,,7.12761,-77.574,nort2972,emp
nkr,Nukuoro,,3.84,154.975,nuku1260,nkr
ciw,Ojibwe,,47.347,-94.2738,chip1241,ciw
one,Oneida,,43.438742,-75.708106,onei1249,one
ojv,Ontong Java,,-5.49029,159.701,onto1237,ojv
plu,Palikúr,,3.63993,-51.6246,pali1279,plu
pab,Parecís,,-14.5929,-57.4059,pare1272,pab
pnh,Penrhyn,,-9.082238,-157.922908,penr1237,pnh
phl,Palula,,35.5096,71.8421,phal1254,phl
pio,Piapoco,,4.37718,-68.5953,piap1246,pio
piv,Pileni,,-10.173335,166.247188,pile1238,piv
ppl,Pipil,,13.8931,-89.443,pipi1250,ppl
pol,Polish,,51.8439,18.6255,poli1260,pol
tsz,Purepecha,,19.2467,-101.631,pure1242,tsz
alc,Qawasqar,,-49.303195,-74.707536,qawa1238,alc
rap,Rapa Nui,,-27.113,-109.342,rapa1244,rap
rar,Rarotongan,,-21.23,-159.78,raro1241,rar
mnv,Rennell-Belona,,-11.6237,160.265,renn1242,mnv
tnc,Retuarã,,-0.59023,-70.3853,tani1257,tnc
rus,Russian,,59.0,50.0,russ1263,rus
sbe,Saliba,,-10.6148,150.727,sali1295,sbe
smo,Samoan,,-13.92,-171.83,samo1305,smo
sey,Secoya,,-0.459785,-75.5547,seco1241,sey
snw,Selee,,7.17462,0.42458,sele1249,snw
sel,Selkup,,59.9409,82.3004,selk1253,sel
set,Sentani,,-2.6013,140.512,nucl1632,set
srp,Serbian,,44.3238,21.9192,serb1264,srp
sna,Shona,,-17.20849,29.75725,shon1251,sna
sky,Sikaiana,,-8.378194,162.72952,sika1261,sky
snn,Siona,,0.31733,-76.0237,sion1247,snn
sri,Siriano,,0.436515,-70.184,siri1274,sri
sms,Skolt Saami,,68.8326,29.7204,skol1241,sms
slk,Slovak,,48.545705,18.78479,slov1269,slk
slv,Slovenian,,46.2543,14.7766,slov1268,slv
ses,Songhay Koyraborro Senni,,16.9634,-0.55187,koyr1242,ses
mqm,South Marquesan,,-9.75663,-138.979,sout2866,mqm
sma,South Saami,,62.8801,13.7006,sout2674,sma
wsg,Southern Gondi,,18.75,80.2,utno1237,wsg
spa,Spanish,,40.4414,-1.11788,stan1288,spa
sue,Suena,,-7.76339,147.534,suen1241,sue
spp,Supyire Senoufo,,11.632,-5.87709,supy1237,spp
swe,Swedish,,59.800634,17.389526,swed1254,swe
mky,Taba,,0.07337,127.423,east2440,mky
shy,Tachawit,,35.1867,6.88901,tach1249,shy
shi,Tachelhit,,29.7854,-7.77879,tach1250,shi
tgl,Tagalog,,14.06,121.747,taga1270,tgl
tah,Tahitian,,-17.6485,-149.45,tahi1242,tah
tam,Tamil,,10.520219,78.825989,tami1289,tam
tae,Tariano,,0.440205,-68.9042,tari1256,tae
rif,Tarifit,,34.916974,-3.430616,tari1263,rif
tav,Tatuyo,,0.55582,-70.5327,tatu1247,tav
tel,Telugu,,16.4529,78.7024,telu1262,tel
tio,Teop,,-5.67474,154.971,teop1238,tio
ter,Terêna,,-20.6614,-56.0329,tere1279,ter
tet,Tetun,,-9.11217,125.528,tetu1245,tet
tha,Thai,,14.192,100.671,thai1261,tha
tkl,Tokelauan,,-9.227642,-171.780833,toke1240,tkl
toi,Tonga,,-17.422325,27.103495,tong1318,toi
ton,Tongan,,-21.17,-175.25,tong1325,ton
fit,Tornedalen Finnish,,67.2527,23.066,torn1244,fit
trn,Trinitario,,-15.3331,-65.4096,trin1274,trn
tsn,Tswana,,-24.368,24.7587,tswa1253,tsn
thv,Tuareg,,22.5908,8.73169,taha1241,thv
tuo,Tucano,,0.579755,-69.5763,tuca1252,tuo
khc,Tukang Besi North,,-5.30994,123.578,tuka1248,khc
tuv,Turkana,,4.30688,35.7101,turk1308,tuv
tur,Turkish,,39.8667,32.8667,nucl1301,tur
tvl,Tuvaluan,,-8.520813,179.198088,tuva1244,tvl
tue,Tuyuca,,0.39441,-70.043515,tuyu1244,tue
udi,Udi,,40.9,47.7236,udii1243,udi
udm,Udmurt,,56.12921,52.63548,udmu1245,udm
ukr,Ukrainian,,49.796,29.945,ukra1253,ukr
sju,Ume Saami,,64.6383,18.646,umes1235,sju
hsb,Upper Sorbian,,51.2403,14.4098,uppe1395,hsb
wnu,Usan,,-4.84265,145.362,usan1239,wnu
ute,Ute-Southern Paiute,,40.0965,-110.305,utes1238,ute
vep,Veps,,60.3353,34.7865,veps1250,vep
vie,Vietnamese,,20.681188,105.774071,viet1252,vie
vot,Vod,,59.3802,28.6235,voti1245,vot
wls,Wallisian,,-13.2903,-176.207,wall1257,wls
wyb,Wangaaybuwan-Ngiyambaa,,-30.6481,146.18,wang1291,wyb
wba,Warao,,7.50851,-59.3528,wara1303,wba
mht,Warekena,,1.48,-66.52,mand1448,mht
wau,Wauja,,-13.296,-53.6971,waur1244,wau
guc,Wayuu,,11.395566,-72.199791,wayu1243,guc
kew,West Kewa,,-6.32097,143.73,west2599,kew
uve,West Uvean,,-20.4145,166.589,west2516,uve
pes,Western Farsi,,32.9,53.3,west2369,pes
jai,Western Jacalteco,,,,jaka1246,jai
mrj,Western Mari,,56.22,46.569,west2392,mrj
wit,Wintu,,39.7176,-122.445,wint1259,wit
ame,Yanesha',,-10.5454,-75.315,yane1238,ame
yvt,Yavitero,,2.924844,-67.438886,yavi1244,yvt
yee,Yimas,,-4.71731,143.572,yima1243,yee
pib,Yine,,-11.1086,-73.3087,yine1238,pib
yor,Yoruba,,7.15345,3.67225,yoru1245,yor
ycn,Yucuna,,-0.76075,-71.0033,yucu1253,ycn
diq,Zazaki,,38.6147,39.6388,diml1238,diq
